Date,cardano_open,cardano_high,cardano_low,cardano_close,cardano_volume,cardano_MarketCap,polkadot_open,polkadot_high,polkadot_low,polkadot_close,polkadot_volume,polkadot_MarketCap,chainLink_open,chainLink_high,chainLink_low,chainLink_close,chainLink_volume,chainLink_MarketCap,binance_open,binance_high,binance_low,binance_close,binance_volume,binance_MarketCap,ethereum_open,ethereum_high,ethereum_low,ethereum_close,ethereum_volume,ethereum_MarketCap,tether_open,tether_high,tether_low,tether_close,tether_volume,tether_MarketCap,stellar_open,stellar_high,stellar_low,stellar_close,stellar_volume,stellar_MarketCap,xrp_open,xrp_high,xrp_low,xrp_close,xrp_volume,xrp_MarketCap,litecoin_open,litecoin_high,litecoin_low,litecoin_close,litecoin_volume,litecoin_MarketCap,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_MarketCap
05/09/2017,,,,,,,,,,,,,,,,,,,1.032510042,1.119449973,0.740621984,0.973716021,9453770,97371600,297.5669861,318.571991,268.2850037,312.9880066,1551049984,29562162666,1.026329994,1.044260025,0.99989301,1.004230022,271614016,386827671.6,0.017857,0.0190618,0.0159801,0.0185671,5204660,307972255.1,0.205109999,0.218674004,0.190231994,0.215188995,242636000,8251172991,65.251297,72.4437027,59.04999924,71.2947998,1016089984,3764198423,4228.290039,4427.839844,3998.110107,4376.529785,2697969920,72417728536
04/09/2017,,,,,,,,,,,,,,,,,,,1.576650023,1.576650023,0.613009989,1.049569964,20075100,104957000,347.1329956,347.1329956,279.9389954,295.17099,1801689984,27873682151,1.002589941,1.045130014,0.997740984,1.030550003,375472992,381507840.4,0.0213097,0.0213391,0.0166901,0.017625,6341980,292343654.3,0.228781,0.228781,0.19596,0.204968005,239612992,7859260583,76.73210144,76.73210144,61.24369812,65.20580292,922041024,3441750071,4591.629883,4591.629883,4108.399902,4236.310059,2987330048,70087101256
03/09/2017,,,,,,,,,,,,,,,,,,,1.925480008,2.019299984,1.424170017,1.575799942,11662000,157580000,350.2290039,366.4869995,332.2319946,347.4840088,986265984,32807142041,1.01406002,1.027870059,0.99962002,1.002230048,188687008,364809999,0.0208125,0.0219044,0.020297,0.0212963,2524130,353239044.8,0.227228999,0.236442998,0.218661994,0.228810996,186526000,8773492805,78.97989655,82.82980347,73.60849762,76.84300232,675462016,4054990308,4585.27002,4714.080078,4417.589844,4582.959961,1933190016,75812181334
02/09/2017,,,,,,,,,,,,,,,,,,,2.5,2.849270105,1.722470045,1.992679954,22995400,199268000,387.8240051,389.3529968,328.0950012,348.9840088,1483600000,32942250738,1.004590034,1.040820003,0.998739004,1.017879963,345971008,350148972.1,0.0240584,0.0243262,0.020413101,0.020837,6551880,345620704,0.249348,0.249679998,0.217774004,0.226668999,329928000,8691360296,85.82990265,92.06520081,72.22650146,79.02429962,1363990016,4168935431,4901.419922,4975.040039,4469.240234,4578.77002,2722139904,75734114962
01/09/2017,,,,,,,,,,,,,,,,,,,2.201689959,2.388989925,2.116519928,2.384170055,20990700,238417000,383.4670105,390.0440063,383.4670105,387.7409973,874222016,36593410761,1.004050016,1.013730049,1.000540018,1.004369974,199664000,320894490.3,0.0223379,0.024472199,0.021454601,0.023954401,8806440,397328638.6,0.255802989,0.256161988,0.243833005,0.248478994,283576000,9527639487,70.85610199,87.40589905,70.00540161,86.03970337,1551740032,4537751620,4701.759766,4892.009766,4678.529785,4892.009766,2599079936,80905039782
31/08/2017,,,,,,,,,,,,,,,,,,,2.328229904,2.408149958,2.196449995,2.203789949,20214800,220379000,378.4410095,386.1390076,376.3540039,383.0419922,706254016,36142706814,1.000059962,1.008229971,0.999513984,1.003119946,109217000,320495343.7,0.021193899,0.0225015,0.0207761,0.022405401,5039660,371635580.4,0.227558002,0.261038005,0.225906998,0.255629987,432574016,9801836301,64.15820313,72.28070068,64.04039764,71.05509949,633147008,3746359355,4555.589844,4736.049805,4549.399902,4703.390137,1944930048,77775374625
30/08/2017,,,,,,,,,,,,,,,,,,,2.281939983,2.365350008,2.094559908,2.350049973,24830000,235005000,369.4729919,388.7479858,361.9710083,378.4849854,1333319936,35705639885,1.001700044,1.007210016,0.996119022,1.000740051,114992000,319734936.3,0.020056499,0.0212401,0.019883201,0.021223599,5836630,245915253.5,0.218870997,0.229804993,0.217475995,0.228006005,181186000,8742626012,63.16379929,64.21369934,60.89730072,64.16929626,240308992,3382337004,4570.359863,4626.52002,4471.410156,4565.299805,1937849984,75482724984
29/08/2017,,,,,,,,,,,,,,,,,,,2.106250048,2.327579975,1.98973,2.327579975,20372000,232758000,347.9649963,373.7630005,347.7900085,370.6669922,1220029952,34961063278,1.002529979,1.01681006,0.995689988,1.001520038,132123000,319984145.1,0.020496599,0.020823,0.0194239,0.0201042,5990490,232944910.4,0.224025995,0.225925997,0.214866996,0.218564004,269769984,8380583457,62.39459991,63.28630066,61.25730133,63.16699982,294799008,3328402346,4389.209961,4625.680176,4352.129883,4579.02002,2486080000,75699786263
28/08/2017,,,,,,,,,,,,,,,,,,,2.021490097,2.167429924,1.962800026,2.042900085,15413900,204290000,350.0429993,352.0539856,338.4070129,347.7470093,854318976,32792635350,1.002429962,1.010499954,0.995564997,1.001060009,130785000,319837226.9,0.0198623,0.021013699,0.0192391,0.0205254,6305440,237689178.6,0.203425005,0.236259997,0.196610004,0.224508002,542467968,8608499253,61.36339951,64.91999817,59.86759949,62.35549927,556636992,3284548362,4384.450195,4403.930176,4224.640137,4382.660156,1959330048,72445588933
27/08/2017,,,,,,,,,,,,,,,,,,,2.179970026,2.313549995,1.858019948,2.005189896,17214900,200519000,334.3569946,347.8930054,334.3569946,347.8930054,633369984,32799991739,1.000130057,1.006160021,0.997089982,1.002940059,104722000,320440601.8,0.021120099,0.0214455,0.0195692,0.019784501,4308080,228407302.7,0.212616995,0.212616995,0.197716996,0.202995002,193971008,7783608183,51.80479813,64.44229889,51.63850021,61.15879822,890545984,3220428680,4345.100098,4416.589844,4317.290039,4382.879883,1537459968,72441993792
26/08/2017,,,,,,,,,,,,,,,,,,,2.530380011,2.538840055,1.960559964,2.169359922,26690700,216936000,331.9899902,334.9849854,327.9190063,333.8819885,514180992,31472781162,1.003990054,1.006060004,0.995768011,0.998932004,98081296,319160040.8,0.020325299,0.021226199,0.019013399,0.021207999,6739770,244171755.9,0.218255997,0.229085997,0.210324004,0.212577,184120992,8151018876,51.16579819,52.26029968,50.45240021,51.74959946,126024000,2724082507,4372.060059,4379.279785,4269.52002,4352.399902,1511609984,71929882019
25/08/2017,,,,,,,,,,,,,,,,,,,2.390569925,2.729969978,2.390569925,2.496870041,49977600,249687000,326.1090088,336.3980103,325.79599,331.9150085,760329024,31281210162,1.00474,1.015650034,0.998112023,1.00285995,116308000,320415041.7,0.0190363,0.020497,0.0183667,0.020497,6734260,234672129.8,0.217199996,0.232183993,0.203022003,0.217828006,504484000,8352362390,50.17229843,52.13479996,49.84209824,51.17679977,157619008,2693138536,4332.819824,4455.700195,4307.350098,4371.600098,1727970048,72241507489
24/08/2017,,,,,,,,,,,,,,,,,,,2.627360106,2.663969994,2.283380032,2.379319906,45080400,237932000,317.447998,327.9599915,317.0809937,325.6109924,697665024,30680964300,0.999332011,1.013980031,0.990714014,1.004920006,132330000,321073264.6,0.020465201,0.0215127,0.0185105,0.019023599,9530830,212663744.8,0.252371013,0.288783014,0.212542996,0.218958005,1342360064,8395690931,52.82440186,53.28039932,50.18560028,50.18560028,391342016,2640188253,4137.600098,4376.390137,4130.259766,4334.680176,2037750016,71625870868
23/08/2017,,,,,,,,,,,,,,,,,,,2.473969936,2.955450058,2.473969936,2.580430031,64925100,258043000,315.2659912,324.2099915,314.5390015,317.5190125,811990016,29911326162,1.004289985,1.012760043,0.99168402,1.002009988,195159008,320143515.8,0.0214587,0.0239792,0.019393399,0.0202225,25240300,225900217,0.240987003,0.29766199,0.219991997,0.246827006,1770400000,9464295460,46.71360016,54.7798996,46.48360062,53.24810028,447188000,2800477716,4089.01001,4255.779785,4078.409912,4151.52002,2369819904,68593954170
22/08/2017,,,,,,,,,,,,,,,,,,,2.724450111,2.724450111,2.224790096,2.485270023,52091300,248527000,321.0549927,327.3609924,297.9129944,314.7850037,1336400000,29646659314,1.001209974,1.015100002,0.990916014,1.006520033,241915008,321584466.7,0.019659599,0.021752501,0.0167343,0.021624001,18062400,241323725.6,0.194970995,0.254658997,0.171482995,0.239286005,1450040064,9175144549,47.89519882,47.89519882,45.47639847,46.72710037,163104000,2456801454,3998.350098,4128.759766,3674.580078,4100.52002,3764239872,67743202431
21/08/2017,,,,,,,,,,,,,,,,,,,2.430749893,2.90892005,2.430749893,2.701109886,72000600,270111000,300.4760132,347.0490112,297.2340088,321.5910034,2448969984,30280406340,0.999538004,1.009920001,0.990459025,0.999262989,208830000,319265845.6,0.0176688,0.020364899,0.017092301,0.0197531,9391270,220091607.2,0.158409998,0.205684006,0.154855996,0.191918001,447088992,7358873447,46.18980026,48.74760056,45.62139893,47.93600082,207172000,2519583624,4090.47998,4109.140137,3988.600098,4001.73999,2800890112,66106992038
20/08/2017,,,,,,,,,,,,,,,,,,,2.108210087,2.689440012,2.075819969,2.502579927,65350400,250258000,296.6440125,301.428009,291.5799866,301.428009,571947008,28375046491,0.997166991,1.016100049,0.983909011,0.996629,133754000,318424279.2,0.0164814,0.0183865,0.0161481,0.017631,7276760,195497252.3,0.154569,0.161204994,0.153431997,0.158735007,68542800,6086509741,45.37620163,47.54610062,44.75149918,46.23099899,138850000,2429290296,4189.310059,4196.290039,4069.879883,4087.659912,2109769984,67520478838
19/08/2017,,,,,,,,,,,,,,,,,,,2.334399939,2.334399939,1.819939971,2.093369961,43391300,209337000,296.1809998,301.6669922,286.1830139,297.4700012,860201984,27995885731,1.007920027,1.036139965,0.980183005,1.002740026,281632992,320376751.7,0.0168621,0.017201001,0.0155497,0.0165131,4290190,183038457.1,0.159553006,0.162348002,0.152305007,0.155056998,87062096,5945481091,47.0542984,47.08169937,43.7820015,45.47999954,155404000,2389136366,4137.75,4243.259766,3970.550049,4193.700195,2975820032,69265141208
18/08/2017,,,,,,,,,,,,,,,,,,,1.925189972,2.754120111,1.89470005,2.384000063,69048000,238400000,301.696991,307.9599915,292.4989929,295.5899963,936160000,27812276026,1.00793004,1.030259967,0.984905005,1.013329983,255272000,323760270.7,0.017325999,0.017585199,0.016572099,0.016842401,4253200,186156443.8,0.157116994,0.168715999,0.154162005,0.158883005,146539008,6092184630,43.89720154,47.85950089,43.59090042,47.28139877,293350016,2483120186,4324.339844,4370.129883,4015.399902,4160.620117,2941710080,68710871037
17/08/2017,,,,,,,,,,,,,,,,,,,1.436969995,2.111310005,1.323639989,1.967149973,61296500,196715000,302.8049927,311.0280151,300.25,301.4570007,909494016,28357573570,1.000659943,1.011849999,0.989069998,1.007949948,166152000,322041353.6,0.017715,0.0182385,0.016865101,0.017326901,7228100,191470516.4,0.160787001,0.161000997,0.155909002,0.157498002,56084300,6039078409,44.17879868,44.83200073,43.78419876,43.91460037,104020000,2305686993,4384.439941,4484.700195,4243.709961,4331.689941,2553359872,71527949443
16/08/2017,,,,,,,,,,,,,,,,,,,1.119689941,1.452720046,1.078690052,1.437240005,31363100,143724000,289.8190002,303.4129944,285.3850098,302.2669983,967643008,28426961863,0.998962998,1.010609984,0.991914988,1.001199961,121473000,319884703.6,0.017377499,0.018561499,0.0171271,0.017702101,8427430,195445909.7,0.161238,0.161725998,0.153087005,0.160430998,107920000,6151540897,43.37189865,45.0564003,42.57030106,44.15119934,120765000,2316550874,4200.339844,4381.22998,3994.419922,4376.629883,2272039936,72260183303
15/08/2017,,,,,,,,,,,,,,,,,,,1.327090025,1.378919959,0.923371971,1.056550026,19824400,105655000,299.9519958,300.4089966,279.3269958,289.8179932,1051800000,27249639651,1.000360012,1.024970055,0.994512975,1.001530051,213099008,319990139,0.0176051,0.018890999,0.016068,0.017433001,15330000,192449007.2,0.16979,0.16979,0.158243999,0.161220998,100614000,6181832532,45.81349945,45.83570099,42.29430008,43.30649948,206080992,2272230662,4326.990234,4455.970215,3906.179932,4181.930176,3258050048,69038855081
14/08/2017,,,,,,,,,,,,,,,,,,,0.87291801,1.463389993,0.735764027,1.295570016,51698100,129557000,298.0310059,306.8070068,296.4119873,300.0969849,864390976,28209451117,0.995682001,1.00620997,0.990625978,0.998162985,125445000,318914378.1,0.018312801,0.019210201,0.0168202,0.0176217,9974570,194396135.5,0.168375999,0.180053994,0.165289,0.169991001,84388304,6518108026,45.83229828,46.51089859,45.43119812,45.80450058,114402000,2403048692,4066.100098,4325.129883,3989.159912,4325.129883,2463089920,71394704654
13/08/2017,,,,,,,,,,,,,,,,,,,0.445989996,1.02263999,0.445989996,0.876828015,13852100,87682800,310.3659973,310.8160095,289.3139954,298.0639954,1369369984,28011760531,1.000499964,1.015179992,0.980413973,0.99861598,198568992,319059012.4,0.020233801,0.020233801,0.0172373,0.018250201,18070400,201269876.8,0.173545003,0.174146995,0.162625,0.168091998,110199000,6446772326,46.56869888,48.07279968,44.32590103,45.81280136,242564992,2402845047,3880.040039,4208.390137,3857.800049,4073.26001,3159089920,67230528989
12/08/2017,,,,,,,,,,,,,,,,,,,0.39219299,0.475991994,0.337588996,0.446364999,5080760,44636500,308.7099915,317.5599976,307.8959961,310.6010132,1111650048,29183139234,1.000890017,1.011999965,0.995212972,1.001129985,130896000,319862238.4,0.0213996,0.0221921,0.0196009,0.020217501,8536080,222852875.5,0.179221004,0.182598993,0.173242003,0.173852995,65229300,6667721897,47.05059814,47.62350082,46.28580093,46.43389893,142064992,2434695721,3650.629883,3949.919922,3613.699951,3884.709961,2219589888,64111163866
11/08/2017,,,,,,,,,,,,,,,,,,,0.348785013,0.409653991,0.311066985,0.392571986,4413920,39257200,294.4949951,309.2090149,294.4949951,308.8640137,953576000,29013166489,0.99663502,1.007940054,0.988427997,1.000890017,111829000,319785558.1,0.0219397,0.022304401,0.020751201,0.0214797,6968740,236695111.5,0.180175006,0.182631001,0.177626997,0.179306999,54059700,6876897208,46.4048996,47.32730103,46.4048996,47.09939957,137644000,2468915571,3373.820068,3679.719971,3372.120117,3650.620117,2021190016,60241844923
10/08/2017,,,,,,,,,,,,,,,,,,,0.251827002,0.349976003,0.245051995,0.349079013,4118070,34907900,296.9609985,306.5929871,289.9259949,295.8919983,1076819968,27788165832,0.998799026,1.007699966,0.988216996,0.992990971,91695000,317261818.1,0.0229932,0.0234499,0.021992801,0.0220073,5144750,242423021.2,0.183167994,0.183500007,0.180013001,0.180399001,48162800,6918778293,48.04940033,48.50699997,46.49980164,46.49980164,121661000,2436800274,3341.840088,3453.449951,3319.469971,3381.280029,1515110016,55791120000
09/08/2017,,,,,,,,,,,,,,,,,,,0.224748001,0.260625005,0.222158,0.242911994,3075320,24291200,297.6319885,318.7160034,276.6900024,296.0270081,2638579968,27794475648,0.999235988,1.010489941,0.993707001,1.00285995,140568992,320414975.5,0.023812501,0.024613099,0.0216009,0.0229962,9943390,253162910,0.192526996,0.192913994,0.180629,0.182946995,97805400,7014890841,48.58670044,50.22639847,47.16429901,48.01190186,253103008,2515337793,3420.399902,3422.76001,3247.669922,3342.469971,1468960000,55145196472
08/08/2017,,,,,,,,,,,,,,,,,,,0.148998007,0.226925001,0.147765994,0.224420995,2617340,22442100,269.1000061,298.9070129,266.79599,296.7690125,1502409984,27857712299,0.994220018,1.009660006,0.989566028,1.001510024,130482000,319983648.8,0.022299699,0.023737101,0.0217034,0.023737101,8748670,261126915.1,0.179601997,0.194390997,0.178487003,0.192586005,180028000,7384487133,45.89810181,49.36830139,45.79410172,48.63190079,205564992,2547114358,3370.219971,3484.850098,3345.830078,3419.939941,1752760064,56417337745
07/08/2017,,,,,,,,,,,,,,,,,,,0.133957997,0.149765,0.133300006,0.148847997,748177,14884800,261.2369995,271.9630127,256.6889954,269.1799927,935726976,25262099071,0.999468029,1.005509973,0.990055978,0.996254027,110170000,318304350.5,0.0226974,0.023050301,0.0212221,0.022195401,10141400,243312799.3,0.179716006,0.181847006,0.177605003,0.179021001,58052100,6864352918,45.17169952,46.48400116,45.12379837,45.79550171,106560000,2397858442,3212.780029,3397.679932,3180.889893,3378.939941,1482279936,55734179251
06/08/2017,,,,,,,,,,,,,,,,,,,0.129292995,0.132988006,0.127379999,0.130998999,393681,13099900,256.4190063,271.0490112,252.852005,261.5669861,1482979968,24541904159,1.001850009,1.011620045,0.993119001,1.001039982,103532000,319833483.3,0.023835201,0.0247226,0.022617901,0.0227015,11789300,248740386.3,0.185397997,0.189485997,0.180298001,0.180444002,74161600,6918916205,46.84500122,47.30130005,45.09859848,45.10300064,147891008,2360943929,3257.610107,3293.290039,3155.600098,3213.939941,1105030016,53006426108
05/08/2017,,,,,,,,,,,,,,,,,,,0.107418001,0.144653007,0.107069999,0.128870994,542878,12887100,222.852005,256.5069885,221.9519958,256.5069885,1332999936,24061766194,1.004500031,1.025810003,0.991505027,0.998314023,173138000,318962523,0.0227996,0.0265378,0.021051301,0.0239843,28582700,262677397.5,0.173865005,0.187843993,0.173267007,0.184736997,114270000,7083526318,43.48600006,46.91659927,43.47600174,46.85900116,248320000,2452225533,2897.629883,3290.01001,2874.830078,3252.909912,1945699968,53643452554
04/08/2017,,,,,,,,,,,,,,,,,,,0.106684998,0.107755996,0.102698997,0.107493997,287621,10749400,225.3079987,227.6210022,222.0570068,223.072998,539782976,20920682038,0.968451977,1.010650039,0.966325998,1.004349947,59432500,320891027,0.018846299,0.022411101,0.018596999,0.022241,14348900,243504638.2,0.174555004,0.176053002,0.172224,0.173742995,45170000,6661974120,42.89350128,43.71310043,42.82149887,43.4496994,114810000,2273186518,2806.929932,2899.330078,2743.719971,2895.889893,1002120000,47749461443
03/08/2017,,,,,,,,,,,,,,,,,,,0.100327998,0.106977999,0.0991197,0.106642,293008,10664200,220.1799927,228.2920074,219.8880005,225.3419952,557217024,21128736918,1.002570033,1.006649971,0.955403984,0.969304025,57242700,309693788.1,0.018312899,0.018980701,0.018207099,0.0188598,3565840,206435382.9,0.173217997,0.175969005,0.171729997,0.174612001,31479000,6695294919,42.19300079,43.16740036,42.13280106,42.86149979,95497600,2241762848,2709.560059,2813.310059,2685.139893,2804.72998,804796992,46239970790
02/08/2017,,,,,,,,,,,,,,,,,,,0.099721201,0.101210997,0.0973612,0.100451998,256793,10045200,227.0059967,229.5119934,218.1179962,219.9519958,632606016,20618746852,0.996581018,1.00880003,0.985239029,1.001430035,84592704,319958099.6,0.0179059,0.019188199,0.017526601,0.018412801,8405370,199585759.3,0.177531004,0.179655001,0.171618,0.173113003,53441400,6635956326,43.07490158,43.20629883,42.06669998,42.13219833,103557000,2203009838,2727.129883,2762.530029,2668.590088,2710.669922,1094950016,44684649516
01/08/2017,,,,,,,,,,,,,,,,,,,0.104594998,0.106265999,0.096109398,0.0998668,300413,9986680,204.6880035,227.7440033,204.6880035,226.7689972,1585330048,21252988047,1.002779961,1.019320011,0.988123,0.996819019,170044992,318484879.5,0.016101999,0.0179554,0.015866499,0.017933199,7577370,194180750.6,0.168024004,0.178332001,0.166124001,0.177053005,119957000,6786988703,43.01929855,43.77000046,41.08499908,43.03630066,203656000,2249631448,2871.300049,2921.350098,2685.610107,2718.26001,1324669952,44804603885
31/07/2017,,,,,,,,,,,,,,,,,,,0.106827997,0.108349003,0.101599999,0.104249999,240309,10425000,197.4049988,203.8710022,193.4109955,203.8710022,569414016,19102596755,1.000030041,1.006950021,0.995719016,1.000920057,75184896,319795154,0.0158935,0.0164623,0.0151918,0.016095299,4522640,174210439.7,0.16505,0.169534996,0.162001997,0.167385995,57273800,6416422716,40.34030151,44.03340149,38.9477005,43.02270126,240820992,2248288103,2763.23999,2889.620117,2720.610107,2875.340088,860574976,47388334773
30/07/2017,,,,,,,,,,,,,,,,,,,0.107934996,0.108138002,0.103161998,0.106413998,224261,10641400,206.7359924,208.5410004,196.1490021,197.9779968,596233984,18545669554,0.996775985,1.004469991,0.99118799,0.998867989,60213000,319139537.5,0.0174923,0.0174923,0.0159216,0.015983799,3890430,172408326.7,0.169494003,0.170411006,0.164094001,0.165081993,40621700,6328103275,41.18450165,41.81769943,40.06200027,40.42200089,75746704,2111806255,2724.389893,2758.530029,2644.850098,2757.179932,705942976,45435913868
29/07/2017,,,,,,,,,,,,,,,,,,,0.104782,0.111263998,0.101108,0.107810996,340218,10781100,193.3410034,208.6790009,179.6470032,205.7890015,824355008,19272280500,0.999755025,1.00541997,0.993448973,0.996618986,73768304,318420979.3,0.016929699,0.017447,0.0154952,0.017447,4313590,188112515.2,0.165217996,0.171565995,0.155475006,0.169871002,80897000,6511680446,40.55889893,41.34120178,38.74399948,41.1155014,109945000,2147368302,2807.02002,2808.76001,2692.800049,2726.449951,803745984,44924534585
28/07/2017,,,,,,,,,,,,,,,,,,,0.107632004,0.109018996,0.101473004,0.104066998,342568,10406700,204.3249969,204.8970032,192.3040009,193.1230011,562571008,18081289103,0.996060014,1.006800056,0.990485013,1.001940012,116290000,320121045.2,0.0184195,0.018676801,0.016447701,0.016961001,8881060,182835488.9,0.173210993,0.174078003,0.162183002,0.165937006,74649800,6360878067,42.21620178,42.47029877,35.94150162,40.61460114,137556000,2120556595,2679.72998,2897.449951,2679.72998,2809.01001,1380099968,46279316161
27/07/2017,,,,,,,,,,,,,,,,,,,0.105108,0.108479001,0.100887999,0.107736997,344499,10773700,204.8560028,206.4440002,201.2599945,204.3179932,393283008,19124468250,0.998839021,1.006880045,0.991769016,0.997274995,79850000,318630572.1,0.018936601,0.0192321,0.018075399,0.0183216,4931040,197410296,0.175209999,0.176602006,0.171979994,0.173456997,34575100,6649142909,42.35319901,42.61949921,41.3893013,42.13980103,81714000,2199530365,2538.709961,2693.320068,2529.340088,2671.780029,789104000,44013533097
26/07/2017,,,,,,,,,,,,,,,,,,,0.105893001,0.109012999,0.099265501,0.105137996,200395,10513800,207.0859985,210.7669983,194.7839966,203.9530029,717692032,19085332800,0.998645008,1.012570024,0.989915013,0.996954978,111957000,318528431.4,0.018577401,0.019693701,0.0176511,0.018878199,7069110,203360504.3,0.177581996,0.180871993,0.169060007,0.173822001,76584600,6662995240,42.2879982,42.69860077,40.6257019,42.22969818,121389000,2203577730,2577.77002,2610.76001,2450.800049,2529.449951,937404032,41663929265
25/07/2017,,,,,,,,,,,,,,,,,,,0.115203001,0.115841001,0.101530999,0.105870001,145269,10587000,224.3730011,225.3240051,195.8450012,206.7100067,1095760000,19338262506,0.994283974,1.019189954,0.984754026,0.999801993,220992000,319438051.6,0.0226158,0.022908799,0.0171887,0.0185511,11337500,199787122.9,0.192279994,0.192734003,0.169797003,0.178103998,166807008,6827134104,44.48289871,44.78879929,41.06729889,42.24129868,206307008,2203568415,2757.5,2768.080078,2480.959961,2576.47998,1460089984,42433788244
24/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,226.2850037,227.5379944,222.4530029,224.7109985,431691008,21016755177,0.999918997,1.002589941,0.988838971,0.993996978,75766896,317583346.5,0.0216715,0.0228197,0.020864099,0.0226053,6419140,243197576.2,0.194978997,0.195279002,0.189834997,0.192001998,56632800,7359876265,44.1595993,44.81150055,43.28770065,44.4054985,158532000,2315840404,2732.699951,2777.26001,2699.189941,2754.860107,866473984,45366654309
23/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,229.1230011,231.6799927,217.7220001,225.951004,649614976,21127295409,0.994772971,1.006219983,0.990374982,0.997761011,114229000,318785949.5,0.022908799,0.023715099,0.0203207,0.0217687,10264600,234106841.6,0.193568006,0.204120994,0.188722,0.195058003,195682000,7469041520,46.62820053,46.63970184,42.93600082,44.05590057,219256992,2296964811,2808.100098,2832.179932,2653.939941,2730.399902,1072840000,44957775265
22/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,217.8600006,232.6959991,216.8679962,229.4759979,618259968,21451273566,0.999611974,1.003909945,0.986424029,0.993200004,131558000,317328704,0.0191778,0.023540201,0.019144099,0.0228769,16277000,245945842.5,0.182168007,0.195008993,0.181446999,0.193320006,83913800,7402491088,45.77299881,46.79869843,45.45289993,46.55830002,132333000,2426674809,2668.629883,2862.419922,2657.709961,2810.120117,1177129984,46264340367
21/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,226.0610046,235.1179962,213.0099945,218.3049927,1006129984,20401709506,0.998636007,1.017030001,0.984893024,0.997201979,168919008,318607353.4,0.018993501,0.0206275,0.018685,0.0192012,9737820,206386923.7,0.189429998,0.190707996,0.181097999,0.182607993,104722000,6992313742,45.06850052,47.44749832,44.52149963,45.76300049,286020000,2384504334,2838.409912,2838.409912,2621.850098,2667.76001,1489449984,43915296559
20/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,205.4219971,233.904007,203.2160034,227.2649994,2224999936,21233651866,0.990980029,1.015179992,0.976701975,0.986865997,278993984,315304973,0.017338,0.0203982,0.017338,0.018859001,11307300,202500301.5,0.170017004,0.192918003,0.167717993,0.188295007,183292000,7210076864,40.95539856,45.44749832,40.95539856,45.01570129,354801984,2344827631,2269.889893,2900.699951,2269.889893,2817.600098,2249260032,46376428080
19/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,234.9409943,245.651001,191.7449951,199.7030029,2328790016,18653610729,1.001420021,1.030900002,0.980135977,1.003090024,199312000,310457677.2,0.018771101,0.0199163,0.017100399,0.017255601,6628620,185247864.4,0.188498005,0.188532993,0.158188,0.168387994,147778000,6447810207,44.34740067,44.41880035,40.56079865,40.86439896,246376992,2127931181,2323.080078,2397.169922,2260.22998,2273.429932,1245100032,37415031061
18/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,195.0269928,267.9859924,182.0590057,234.3910065,2709260032,21887962776,0.995020986,1.02286005,0.982123017,0.998215973,238396000,308949167.7,0.018731,0.0201582,0.017809801,0.0186661,9243940,200039850.7,0.179667994,0.195806995,0.165966004,0.188718006,295840992,7226274121,42.6230011,45.33039856,41.46730042,44.30239868,380816000,2306211599,2233.52002,2387.610107,2164.77002,2318.879883,1512450048,38158677672
17/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,159.9909973,194.753006,158.0440063,193.423996,1669500032,18057735704,0.988207996,1.014459968,0.983969986,0.996887982,171476000,293584830,0.0155109,0.0189349,0.0155109,0.0186141,11344300,199305168.9,0.150145993,0.179603994,0.141424999,0.177889004,312684992,6811616683,41.18920135,43.07300186,40.17229843,42.66970062,355036000,2220519768,1932.619995,2230.48999,1932.619995,2228.409912,1201760000,36665393517
16/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,169.5740051,172.0140076,133.7230072,157.3630066,1516889984,14687441605,1.002310038,1.020689964,0.969664991,0.999161005,177914000,294234258.3,0.017576599,0.018951301,0.0137724,0.015653901,23584100,167209881.5,0.169479996,0.172574997,0.119769998,0.148056,257944000,5669269711,38.92100143,41.96929932,36.38479996,40.91289902,393366016,2128387551,1991.97998,2058.77002,1843.030029,1929.819946,1182870016,31748939343
15/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,199.7089996,200.1609955,170.6549988,170.6549988,810451968,15923953593,1.001999974,1.018949986,0.988485992,1.001970053,125229000,295061456.3,0.0162441,0.018272299,0.0150287,0.0176179,20287200,188124611.4,0.190975994,0.191166997,0.167117998,0.170589,131779000,6532089552,42.80530167,42.80530167,37.77859879,38.9239006,327332000,2024299012,2230.120117,2231.139893,1990.410034,1998.859985,993608000,32880721300
14/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,209.529007,211.1009979,187.3739929,199.6620026,749382016,18625794688,1.000530005,1.01481998,0.994216979,1.003000021,93146704,290349772.1,0.017372601,0.017372601,0.0149686,0.016321201,12282200,174233847.7,0.200819001,0.201156005,0.183368996,0.190769002,97037600,7304809757,46.35919952,46.47769928,40.80199814,42.80270004,320419008,2225420765,2360.590088,2363.25,2183.219971,2233.340088,882502976,36734255488
